activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,cargo_type,cargo_aircraft_type,cargo_weight_lbs,cargo_metric_tons,year,month
201811,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,3887,1.7631432,2018,November
201811,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,218963,99.3216168,2018,November
201811,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,1086357,492.7715352,2018,November
201811,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,159080,72.158688,2018,November
201811,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,401244,182.0042784,2018,November
201811,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,346854,157.33297439999996,2018,November
201811,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,310148,140.6831328,2018,November
201811,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,552733,250.71968880000003,2018,November
201811,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,742619,336.8519784,2018,November
201811,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,932614,423.0337104,2018,November
201811,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,389418,176.6400048,2018,November
201811,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,29268,13.275964800000002,2018,November
201811,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,149174,67.66532640000001,2018,November
201811,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1158393,525.4470648,2018,November
201811,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,179410,81.380376,2018,November
201811,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,8732010,3960.839736,2018,November
201811,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,3746820,1699.557552,2018,November
201811,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Asia,Enplaned,Cargo,Freighter,708468,321.3610848,2018,November
201811,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,855789,388.1858904,2018,November
201811,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,175311,79.5210696,2018,November
201811,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,565589,256.5511704,2018,November
201811,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,20667,9.3745512,2018,November
201811,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Cargo,Passenger,11927,5.4100872,2018,November
201811,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Cargo,Passenger,11430,5.184648,2018,November
201811,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,1995922,905.3502192,2018,November
201811,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,652257,295.8637752,2018,November
201811,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,356081,161.5183416,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,939390,426.107304,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,477965,216.80492400000003,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,201004,91.1754144,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,264676,120.05703359999998,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1150154,521.7098543999998,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,217288,98.5618368,2018,November
201811,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,41257,18.7141752,2018,November
201811,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,634141,287.6463576000001,2018,November
201811,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,303055,137.465748,2018,November
201811,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Cargo,Passenger,586771,266.1593256,2018,November
201811,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Mail,Passenger,250961,113.8359096,2018,November
201811,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Cargo,Passenger,394764,179.0649504,2018,November
201811,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,373,0.16919279999999998,2018,November
201811,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,347,0.15739920000000002,2018,November
201811,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,458,0.2077488,2018,November
201811,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,563569,255.63489840000003,2018,November
201811,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,1023388,464.2087968,2018,November
201811,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,544119,246.8123784,2018,November
201811,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,1050548,476.5285728,2018,November
201811,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,3117727,1414.200967,2018,November
201811,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,831,0.3769416,2018,November
201811,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,361379,163.9215144,2018,November
201811,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,935384,424.2901824,2018,November
201811,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,2471,1.1208456,2018,November
201811,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,466572,211.6370592,2018,November
201811,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,558028,253.1215008,2018,November
201811,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,3232182,1466.117755,2018,November
201811,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,3285014,1490.08235,2018,November
201811,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Cargo,Passenger,94582,42.90239520000001,2018,November
201811,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Cargo,Passenger,22415,10.167444,2018,November
201811,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Cargo,Passenger,3962,1.7971631999999995,2018,November
201811,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Mail,Passenger,1026,0.4653936,2018,November
201811,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Cargo,Passenger,821,0.3724056,2018,November
201811,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Cargo,Passenger,430,0.195048,2018,November
201811,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,542265,245.971404,2018,November
201811,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,989466,448.82177760000013,2018,November
201811,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Cargo,Passenger,134512,61.0146432,2018,November
201811,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Cargo,Passenger,74870,33.961032,2018,November
201811,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,1637,0.7425432,2018,November
201811,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,93,0.0421848,2018,November
201811,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,4702,2.1328272,2018,November
201811,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,6,0.0027216,2018,November
201811,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,5659,2.5669224,2018,November
201811,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Cargo,Passenger,11944,5.4177984000000015,2018,November
201811,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Cargo,Passenger,227744,103.3046784,2018,November
201811,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Cargo,Passenger,96008,43.5492288,2018,November
201811,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,993155,450.495108,2018,November
201811,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,238030,107.970408,2018,November
201811,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,712273,323.0870328000001,2018,November
201811,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,161205,73.12258800000002,2018,November
201811,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,812839,368.7037704,2018,November
201811,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,43568,19.7624448,2018,November
201811,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,426563,193.4889768,2018,November
201811,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,19423,8.8102728,2018,November
201811,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,267387,121.2867432,2018,November
201811,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,494559,224.3319624,2018,November
201811,Kalitta Air,K4,Kalitta Air,K4,International,Asia,Enplaned,Cargo,Freighter,197529,89.59915440000002,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,969313,439.6803768,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,1444500,655.2252,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,42133,19.1115288,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,12049,5.4654264,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,219832,99.7157952,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,744690,337.791384,2018,November
201811,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,286936,130.1541696,2018,November
201811,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,945694,428.9667984,2018,November
201811,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,38082,17.273995199999998,2018,November
201811,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,889803,403.6146408,2018,November
201811,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,23067,10.4631912,2018,November
201811,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,66293,30.0705048,2018,November
201811,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,220285,99.921276,2018,November
201811,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,10621,4.8176856,2018,November
201811,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,574035,260.382276,2018,November
201811,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,116545,52.864812,2018,November
201811,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,257416,116.7638976,2018,November
201811,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,399540,181.231344,2018,November
201811,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,55004,24.9498144,2018,November
201811,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,344504,156.26701440000005,2018,November
201811,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,93486,42.40524960000001,2018,November
201811,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,974458,442.0141488,2018,November
201811,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Express,Passenger,9943,4.5101448,2018,November
201811,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,26605,12.068028,2018,November
201811,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,285113,129.3272568,2018,November
201811,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Express,Passenger,2909,1.3195224,2018,November
201811,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,26352,11.9532672,2018,November
201811,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1371554,622.1368944,2018,November
201811,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,19456,8.8252416,2018,November
201811,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,48959,22.2078024,2018,November
201811,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,684458,310.4701488,2018,November
201811,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,20544,9.3187584,2018,November
201811,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,326332,148.02419519999995,2018,November
201811,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,263568,119.55444479999998,2018,November
201811,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,12013,5.4490968,2018,November
201811,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,22937,10.4042232,2018,November
201811,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,15623,7.0865928,2018,November
201811,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,20418,9.2616048,2018,November
201811,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,1204880,546.533568,2018,November
201811,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,8631,3.9150216,2018,November
201811,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,440543,199.8303048,2018,November
201811,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,31685,14.372316,2018,November
201811,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,658070,298.500552,2018,November
201811,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,435185,197.399916,2018,November
201811,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,3984555,1807.394148,2018,November
201811,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,32620,14.796432,2018,November
201811,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,2287641,1037.673958,2018,November
201811,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,6004623,2723.696993,2018,November
201811,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,95887,43.4943432,2018,November
201811,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,1783036,808.7851296,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,10265594,4656.473438,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,659,0.29892240000000003,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,522079,236.8150344,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,3098412,1405.439683,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,6026,2.7333936000000003,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,807481,366.2733816,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,1152173,522.6256728,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Express,Passenger,9,0.0040824,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,790516,358.5780576,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,178,0.0807408,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,66094,29.9802384,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Cargo,Passenger,440,0.199584,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Mail,Passenger,2,0.0009072,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,4894,2.2199184,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Express,Passenger,139,0.0630504,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,14472,6.5644992,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,2344020,1063.247472,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Express,Passenger,107,0.0485352,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,375031,170.1140616,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,1327462,602.1367632,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,2293,1.0401048000000002,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,155441,70.5080376,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,35026,15.887793599999998,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Express,Passenger,169,0.0766584,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,4078,1.8497808,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Express,Passenger,354,0.16057439999999998,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,55596,25.2183456,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Cargo,Passenger,616426,279.61083360000003,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Express,Passenger,3463,1.5708168,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Cargo,Passenger,289656,131.38796159999998,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Express,Passenger,3885,1.762236,2018,November
201811,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Mail,Passenger,22858,10.3683888,2018,November
201811,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,929562,421.6493232,2018,November
201811,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,560756,254.3589216,2018,November
201811,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Cargo,Passenger,3020,1.369872,2018,November
201811,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Cargo,Passenger,2041,0.9257976,2018,November
201812,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,148909,67.54512240000001,2018,December
201812,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,248031,112.5068616,2018,December
201812,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,165728,75.1742208,2018,December
201812,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,8889,4.0320504,2018,December
201812,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,99878,45.30466079999999,2018,December
201812,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,384499,174.4087464,2018,December
201812,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,59335,26.914356,2018,December
201812,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,580379,263.2599144,2018,December
201812,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,283635,128.656836,2018,December
201812,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,384381,174.3552216,2018,December
201812,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,788270,357.559272,2018,December
201812,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,20306,9.2108016,2018,December
201812,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,451260,204.691536,2018,December
201812,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,27205,12.340188,2018,December
201812,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Cargo,Passenger,609060,276.26961600000004,2018,December
201812,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Express,Passenger,11149,5.0571864,2018,December
201812,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,242140,109.834704,2018,December
201812,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,417017,189.1589112,2018,December
201812,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,115450,52.36812000000001,2018,December
201812,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,443000,200.9448,2018,December
201812,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,26265,11.913804,2018,December
201812,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Cargo,Passenger,185438,84.1146768,2018,December
201812,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Cargo,Passenger,867,0.3932712,2018,December
201812,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,151565,68.749884,2018,December
201812,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,10465,4.746924,2018,December
201812,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,11663,5.2903368,2018,December
201812,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,227400,103.14864,2018,December
201812,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,5854,2.6553744,2018,December
201812,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,192237,87.1987032,2018,December
201812,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,1033837,468.94846320000005,2018,December
201812,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,214253,97.1851608,2018,December
201812,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,668818,303.3758448000001,2018,December
201812,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,484494,219.7664784,2018,December
201812,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,441820,200.409552,2018,December
201812,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,537013,243.5890968,2018,December
201812,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,833846,378.2325456,2018,December
201812,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,603238,273.6287568,2018,December
201812,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,329561,149.4888696,2018,December
201812,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,29671,13.4587656,2018,December
201812,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,175827,79.7551272,2018,December
201812,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1561064,708.0986303999998,2018,December
201812,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,274053,124.3104408,2018,December
201812,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,8079815,3665.004084,2018,December
201812,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,3489021,1582.619926,2018,December
201812,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,599720,272.032992,2018,December
201812,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,181218,82.2004848,2018,December
201812,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,812337,368.4760632,2018,December
201812,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,44451,20.1629736,2018,December
201812,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Cargo,Passenger,5790,2.626344,2018,December
201812,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Cargo,Passenger,2835,1.285956,2018,December
201812,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,1629153,738.9838007999998,2018,December
201812,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,452950,205.45812,2018,December
201812,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,360815,163.665684,2018,December
201812,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1088110,493.566696,2018,December
201812,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,331754,150.48361440000005,2018,December
201812,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,125950,57.13092,2018,December
